2024-01-01,84.590000000000
2024-01-02,87.210000000000
2024-01-03,88.470000000000
2024-01-04,89.050000000000
2024-01-05,88.220000000000
2024-01-06,88.090000000000
2024-01-07,88.070000000000
2024-01-08,88.800000000000
2024-01-09,88.660000000000
2024-01-10,88.090000000000
2024-01-11,87.400000000000
2024-01-12,87.950000000000
2024-01-13,87.430000000000
2024-01-14,87.210000000000
2024-01-15,86.960000000000
2024-01-16,87.040000000000
2024-01-17,87.240000000000
2024-01-18,86.870000000000
2024-01-19,86.770000000000
2024-01-20,87.350000000000
2024-01-21,87.910000000000
2024-01-22,88.100000000000
2024-01-23,88.060000000000
2024-01-24,88.090000000000
2024-01-25,88.310000000000
2024-01-26,88.680000000000
2024-01-27,88.870000000000
2024-01-28,87.780000000000
2024-01-29,87.620000000000
2024-01-30,87.660000000000
2024-01-31,87.250000000000
2024-02-01,87.530000000000
2024-02-02,87.220000000000
2024-02-03,87.100000000000
2024-02-04,87.640000000000
2024-02-05,87.540000000000
2024-02-06,87.520000000000
2024-02-07,87.780000000000
2024-02-08,88.200000000000
2024-02-09,88.140000000000
2024-02-10,87.900000000000
2024-02-11,88.130000000000
2024-02-12,88.440000000000
2024-02-13,88.050000000000
2024-02-14,88.050000000000
2024-02-15,88.130000000000
2024-02-16,88.450000000000
2024-02-17,88.090000000000
2024-02-18,87.920000000000
2024-02-19,87.590000000000
2024-02-20,87.100000000000
2024-02-21,86.520000000000
2024-02-22,85.400000000000
2024-02-23,85.250000000000
2024-02-24,85.600000000000
2024-02-25,86.100000000000
2024-02-26,86.280000000000
2024-02-27,87.470000000000
2024-02-28,88.480000000000
2024-02-29,89.230000000000
2024-03-01,88.420000000000
2024-03-02,87.800000000000
2024-03-03,86.540000000000
2024-03-04,86.080000000000
2024-03-05,84.240000000000
2024-03-06,83.070000000000
2024-03-07,82.850000000000
2024-03-08,83.100000000000
2024-03-09,83.320000000000
2024-03-10,83.740000000000
2024-03-11,83.740000000000
2024-03-12,84.630000000000
2024-03-13,83.880000000000
2024-03-14,83.380000000000
2024-03-15,83.000000000000
2024-03-16,83.090000000000
2024-03-17,82.740000000000
2024-03-18,82.410000000000
2024-03-19,82.200000000000
2024-03-20,82.490000000000
2024-03-21,82.540000000000
2024-03-22,83.140000000000
2024-03-23,83.260000000000
2024-03-24,83.710000000000
2024-03-25,84.220000000000
2024-03-26,84.210000000000
2024-03-27,85.330000000000
2024-03-28,85.390000000000
2024-03-29,84.580000000000
2024-03-30,84.550000000000
2024-03-31,84.030000000000
2024-04-01,84.560000000000
2024-04-02,85.200000000000
2024-04-03,85.830000000000
2024-04-04,86.270000000000
2024-04-05,87.520000000000
2024-04-06,88.040000000000
2024-04-07,88.880000000000
2024-04-08,88.510000000000
2024-04-09,88.470000000000
2024-04-10,88.150000000000
2024-04-11,88.110000000000
2024-04-12,87.400000000000
2024-04-13,87.460000000000
2024-04-14,87.350000000000
2024-04-15,87.600000000000
2024-04-16,87.630000000000
2024-04-17,87.950000000000
2024-04-18,87.680000000000
2024-04-19,88.710000000000
2024-04-20,88.410000000000
2024-04-21,88.710000000000
2024-04-22,88.600000000000
2024-04-23,88.230000000000
2024-04-24,88.020000000000
2024-04-25,87.690000000000
2024-04-26,87.210000000000
2024-04-27,87.760000000000
2024-04-28,87.430000000000
2024-04-29,87.100000000000
2024-04-30,88.050000000000
2024-05-01,88.060000000000
2024-05-02,88.750000000000
2024-05-03,88.540000000000
2024-05-04,88.220000000000
2024-05-05,88.140000000000
2024-05-06,88.390000000000
2024-05-07,87.700000000000
2024-05-08,87.320000000000
2024-05-09,87.290000000000
2024-05-10,87.470000000000
2024-05-11,87.670000000000
2024-05-12,88.020000000000
2024-05-13,87.800000000000
2024-05-14,88.670000000000
2024-05-15,89.350000000000
2024-05-16,89.740000000000
2024-05-17,89.510000000000
2024-05-18,88.820000000000
2024-05-19,88.830000000000
2024-05-20,88.870000000000
2024-05-21,88.390000000000
2024-05-22,87.860000000000
2024-05-23,87.250000000000
2024-05-24,87.020000000000
2024-05-25,87.400000000000
2024-05-26,87.440000000000
2024-05-27,87.820000000000
2024-05-28,87.520000000000
2024-05-29,87.580000000000
2024-05-30,87.950000000000
2024-05-31,88.390000000000
2024-06-01,88.060000000000
2024-06-02,88.080000000000
2024-06-03,87.310000000000
2024-06-04,86.890000000000
2024-06-05,87.010000000000
2024-06-06,86.830000000000
2024-06-07,86.900000000000
2024-06-08,87.410000000000
2024-06-09,88.180000000000
2024-06-10,88.820000000000
2024-06-11,89.040000000000
2024-06-12,88.340000000000
2024-06-13,88.790000000000
2024-06-14,88.230000000000
2024-06-15,88.000000000000
2024-06-16,87.060000000000
2024-06-17,87.280000000000
2024-06-18,86.960000000000
2024-06-19,86.810000000000
2024-06-20,86.920000000000
2024-06-21,87.110000000000
2024-06-22,86.880000000000
2024-06-23,86.520000000000
2024-06-24,86.340000000000
2024-06-25,87.630000000000
2024-06-26,87.820000000000
2024-06-27,87.810000000000
2024-06-28,88.390000000000
2024-06-29,88.110000000000
